feature_name,num_sources,num_numeric_sources,num_discrete_sources,discretizer_in_use,normalizer_in_use,group_in_use,binary_in_use,max_discrete_source_value,min_discrete_source_value,avg_discrete_source_value,std_discrete_source_value,max_chi_source_opattr_value,min_chi_source_opattr_value,avg_chi_source_opattr_value,std_chi_source_opattr_value,max_numeric_source_value,min_numeric_source_value,avg_numeric_source_value,std_numeric_source_value,max_ttest_source_opattr_value,min_ttest_source_opattr_value,avg_ttest_source_opattr_value,std_ttest_source_opattr_value,cp_data_group_2_avg_t,cp_data_group_2_std_t,cp_data_group_2_max_t,cp_data_group_2_min_t,feat_mutual_info
rectal_temp_norm_group_by_capillary_refill_time_group_1_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25223169620123687,0.12772897311303372,0.19623525615199716,0.061936321905547174,15.180277748354403,15.180277748354403,15.180277748354403,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
abdomo_protein_norm_group_by_capillary_refill_time_group_1_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527421038059338,0.6547416982199589,0.698818435660541,0.04875222418185203,16.66192757557142,16.66192757557142,16.66192757557142,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_norm_group_by_capillary_refill_time_group_1_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913042,0.0,0.004784688995215311,0.004325822752009994,18.853691743262743,18.853691743262743,18.853691743262743,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_3_norm_group_by_capillary_refill_time_group_1_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85116858159639,18.85116858159639,18.85116858159639,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
hospital_number_group_by_capillary_refill_time_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526802.0,521399.0,524371.9425837321,2687.828337847651,-2808.4194508305222,-2808.4194508305222,-2808.4194508305222,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
rectal_temp_group_by_capillary_refill_time_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35.4,35.66985645933014,0.2984817698886904,-79.77336531676427,-79.77336531676427,-79.77336531676427,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
abdomo_protein_group_by_capillary_refill_time_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.5952153110047845,0.4477226548330346,18.819310199677282,18.819310199677282,18.819310199677282,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_group_by_capillary_refill_time_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85116858159639,18.85116858159639,18.85116858159639,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_3_group_by_capillary_refill_time_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85116858159639,18.85116858159639,18.85116858159639,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
hospital_number_norm_group_by_capillary_refill_time_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011293353371388953,0.0,0.0006214046113443683,0.000561810017045096,15.934583403218415,15.934583403218415,15.934583403218415,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
rectal_temp_norm_group_by_capillary_refill_time_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6966118661033893e-05,0.0,7.630694517402803e-06,8.440128543478205e-06,18.851114476328075,18.851114476328075,18.851114476328075,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
abdomo_protein_norm_group_by_capillary_refill_time_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.004957110220268115,0.004481708256586932,18.853782749995528,18.853782749995528,18.853782749995528,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_norm_group_by_capillary_refill_time_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85116858159639,18.85116858159639,18.85116858159639,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_3_norm_group_by_capillary_refill_time_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.938184474064938,15.938184474064938,15.938184474064938,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
hospital_number_group_by_capillary_refill_time_group_1_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5305629.0,5301219.0,5303202.4449760765,2193.8410086818694,-34784.079179844666,-34784.079179844666,-34784.079179844666,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_group_by_capillary_refill_time_group_1_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111.0,0.0,1711.7942583732058,1547.6279768728562,-15.9427068661239,-15.9427068661239,-15.9427068661239,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_3_group_by_capillary_refill_time_group_1_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.938184474064938,15.938184474064938,15.938184474064938,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
hospital_number_norm_group_by_capillary_refill_time_group_1_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.9990782215737956,0.9994928013444329,0.00045855676016446755,15.952055826957947,15.952055826957947,15.952055826957947,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_norm_group_by_capillary_refill_time_group_1_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.5502392344497606,0.4974696164811495,13.039071719426497,13.039071719426497,13.039071719426497,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
rectal_temp_group_by_capillary_refill_time_group_2_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955.473043478263,4552.484042553191,6975.181339712919,2190.353249660915,-45.78733144172367,-45.78733144172367,-45.78733144172367,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
abdomo_protein_group_by_capillary_refill_time_group_2_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29893617021276,65.5086956521739,69.91196172248802,4.870347195767001,-92.88997330896531,-92.88997330896531,-92.88997330896531,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_group_by_capillary_refill_time_group_2_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05217391304348,0.0,14.885167464114835,13.457634581503099,-7.345208526752287,-7.345208526752287,-7.345208526752287,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
rectal_temp_norm_group_by_capillary_refill_time_group_2_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25223169620123687,0.12772897311303372,0.19623525615199716,0.061936321905547174,15.180277748354403,15.180277748354403,15.180277748354403,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
abdomo_protein_norm_group_by_capillary_refill_time_group_2_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527421038059338,0.6547416982199589,0.698818435660541,0.04875222418185203,16.66192757557142,16.66192757557142,16.66192757557142,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_norm_group_by_capillary_refill_time_group_2_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913042,0.0,0.004784688995215311,0.004325822752009994,18.853691743262743,18.853691743262743,18.853691743262743,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_3_norm_group_by_capillary_refill_time_group_2_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85116858159639,18.85116858159639,18.85116858159639,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
hospital_number_group_by_capillary_refill_time_group_2_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526802.0,521399.0,524371.9425837321,2687.828337847651,-2808.4194508305222,-2808.4194508305222,-2808.4194508305222,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
rectal_temp_group_by_capillary_refill_time_group_2_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35.4,35.66985645933014,0.2984817698886904,-79.77336531676427,-79.77336531676427,-79.77336531676427,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
abdomo_protein_group_by_capillary_refill_time_group_2_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.5952153110047845,0.4477226548330346,18.819310199677282,18.819310199677282,18.819310199677282,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_group_by_capillary_refill_time_group_2_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85116858159639,18.85116858159639,18.85116858159639,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_3_group_by_capillary_refill_time_group_2_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85116858159639,18.85116858159639,18.85116858159639,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
hospital_number_norm_group_by_capillary_refill_time_group_2_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011293353371388953,0.0,0.0006214046113443683,0.000561810017045096,15.934583403218415,15.934583403218415,15.934583403218415,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
rectal_temp_norm_group_by_capillary_refill_time_group_2_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6966118661033893e-05,0.0,7.630694517402803e-06,8.440128543478205e-06,18.851114476328075,18.851114476328075,18.851114476328075,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
abdomo_protein_norm_group_by_capillary_refill_time_group_2_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.004957110220268115,0.004481708256586932,18.853782749995528,18.853782749995528,18.853782749995528,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_norm_group_by_capillary_refill_time_group_2_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85116858159639,18.85116858159639,18.85116858159639,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_3_norm_group_by_capillary_refill_time_group_2_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.938184474064938,15.938184474064938,15.938184474064938,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
hospital_number_group_by_capillary_refill_time_group_2_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5305629.0,5301219.0,5303202.4449760765,2193.8410086818694,-34784.079179844666,-34784.079179844666,-34784.079179844666,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_group_by_capillary_refill_time_group_2_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111.0,0.0,1711.7942583732058,1547.6279768728562,-15.9427068661239,-15.9427068661239,-15.9427068661239,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_3_group_by_capillary_refill_time_group_2_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.938184474064938,15.938184474064938,15.938184474064938,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
hospital_number_norm_group_by_capillary_refill_time_group_2_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.9990782215737956,0.9994928013444329,0.00045855676016446755,15.952055826957947,15.952055826957947,15.952055826957947,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_norm_group_by_capillary_refill_time_group_2_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.5502392344497606,0.4974696164811495,13.039071719426497,13.039071719426497,13.039071719426497,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
rectal_temp_group_by_pain_group_1_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955.473043478263,4552.484042553191,6975.181339712919,2190.353249660915,-45.78733144172367,-45.78733144172367,-45.78733144172367,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
abdomo_protein_group_by_pain_group_1_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29893617021276,65.5086956521739,69.91196172248802,4.870347195767001,-92.88997330896531,-92.88997330896531,-92.88997330896531,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_group_by_pain_group_1_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05217391304348,0.0,14.885167464114835,13.457634581503099,-7.345208526752287,-7.345208526752287,-7.345208526752287,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
rectal_temp_norm_group_by_pain_group_1_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25223169620123687,0.12772897311303372,0.19623525615199716,0.061936321905547174,15.180277748354403,15.180277748354403,15.180277748354403,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
abdomo_protein_norm_group_by_pain_group_1_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527421038059338,0.6547416982199589,0.698818435660541,0.04875222418185203,16.66192757557142,16.66192757557142,16.66192757557142,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_norm_group_by_pain_group_1_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913042,0.0,0.004784688995215311,0.004325822752009994,18.853691743262743,18.853691743262743,18.853691743262743,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_3_norm_group_by_pain_group_1_and_mean_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85116858159639,18.85116858159639,18.85116858159639,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
hospital_number_group_by_pain_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526802.0,521399.0,524371.9425837321,2687.828337847651,-2808.4194508305222,-2808.4194508305222,-2808.4194508305222,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
rectal_temp_group_by_pain_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35.4,35.66985645933014,0.2984817698886904,-79.77336531676427,-79.77336531676427,-79.77336531676427,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
abdomo_protein_group_by_pain_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.5952153110047845,0.4477226548330346,18.819310199677282,18.819310199677282,18.819310199677282,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_group_by_pain_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85116858159639,18.85116858159639,18.85116858159639,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_3_group_by_pain_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85116858159639,18.85116858159639,18.85116858159639,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
hospital_number_norm_group_by_pain_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011293353371388953,0.0,0.0006214046113443683,0.000561810017045096,15.934583403218415,15.934583403218415,15.934583403218415,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
rectal_temp_norm_group_by_pain_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6966118661033893e-05,0.0,7.630694517402803e-06,8.440128543478205e-06,18.851114476328075,18.851114476328075,18.851114476328075,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
abdomo_protein_norm_group_by_pain_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.004957110220268115,0.004481708256586932,18.853782749995528,18.853782749995528,18.853782749995528,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_norm_group_by_pain_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85116858159639,18.85116858159639,18.85116858159639,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_3_norm_group_by_pain_group_1_and_min_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.938184474064938,15.938184474064938,15.938184474064938,0.0,12.974355802893552,7.042606453173042,16.26030811346921,-20.861348306079208,0.025341346804768457
hospital_number_group_by_pain_group_1_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5305629.0,5301219.0,5303202.4449760765,2193.8410086818694,-34784.079179844666,-34784.079179844666,-34784.079179844666,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
lesion_2_group_by_pain_group_1_and_max_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111.0,0.0,1711.7942583732058,1547.6279768728562,-15.9427068661239,-15.9427068661239,-15.9427068661239,0.0,15.66200159403296,7.737469367356775,19.173292221000665,-20.051814787781353,0.025341346804768457
